133125,2016-3-22 12:38,M,811
85561,2016-3-22 12:52,F,1930
81510,2016-3-22 13:39,M,705
85561,2016-3-22 13:39,F,198
121647,2016-3-22 13:42,M,250
85561,2016-3-22 13:43,F,119
85561,2016-3-22 13:45,F,261
81510,2016-3-22 13:51,M,721
115638,2016-3-22 14:02,M,6
115638,2016-3-22 14:02,M,359
125413,2016-3-22 14:06,M,458
123433,2016-3-22 14:25,F,359
98418,2016-3-22 14:50,M,292
98418,2016-3-22 14:55,M,38
85208,2016-3-22 15:26,M,472
126553,2016-3-22 15:30,M,181
126553,2016-3-22 15:34,M,114
89745,2016-3-22 16:13,M,5287
102903,2016-3-22 16:16,M,75
85561,2016-3-22 16:54,F,1095
107402,2016-3-22 17:03,M,683
108015,2016-3-22 17:17,M,613
85561,2016-3-22 17:45,F,445
98418,2016-3-22 17:54,M,352
98418,2016-3-22 18:00,M,25
85561,2016-3-22 18:07,F,2943
70953,2016-3-22 18:19,M,175
133250,2016-3-22 18:23,M,77
133250,2016-3-22 18:24,M,169
127356,2016-3-22 18:48,F,46
133265,2016-3-22 18:56,M,24
133265,2016-3-22 18:57,M,24
132961,2016-3-22 19:11,M,67
132961,2016-3-22 19:34,M,533
131837,2016-3-22 19:40,M,366
132961,2016-3-22 19:45,M,12
133292,2016-3-22 20:22,M,29
133292,2016-3-22 20:23,M,10
133292,2016-3-22 20:26,M,31
132806,2016-3-22 20:27,M,35
132806,2016-3-22 20:28,M,55
132806,2016-3-22 20:32,M,7
98943,2016-3-22 20:34,M,45
88630,2016-3-22 20:36,M,358
117423,2016-3-22 20:47,M,1195
119043,2016-3-22 20:59,M,4306
132232,2016-3-22 21:11,M,575
132232,2016-3-22 21:21,M,0
132232,2016-3-22 21:22,M,220
126683,2016-3-22 21:29,F,57
126683,2016-3-22 21:30,F,114
133292,2016-3-22 21:32,M,160
133292,2016-3-22 21:36,M,503
126683,2016-3-22 21:44,F,113
133250,2016-3-22 21:45,M,128
133344,2016-3-22 22:07,M,8
133250,2016-3-22 22:10,M,386
133265,2016-3-22 22:13,M,468
131956,2016-3-22 22:39,M,103
133292,2016-3-22 22:45,M,221
131956,2016-3-22 22:58,M,55
131956,2016-3-22 23:00,M,1116
94236,2016-3-22 23:14,M,41
94236,2016-3-22 23:16,M,122
94236,2016-3-22 23:22,M,30
126410,2016-3-22 23:31,M,67
132296,2016-3-22 23:38,M,210
133407,2016-3-22 23:54,M,291
132293,2016-3-23 0:19,M,48
121647,2016-3-23 0:23,M,412
131701,2016-3-23 1:05,M,469
91369,2016-3-23 1:11,M,14
91369,2016-3-23 1:11,M,50
84418,2016-3-23 1:16,M,3545
117596,2016-3-23 2:09,M,3831
123303,2016-3-23 2:34,M,150
123303,2016-3-23 2:39,M,133
117596,2016-3-23 3:28,M,1700
90509,2016-3-23 8:19,M,723
128508,2016-3-23 9:08,M,485
128508,2016-3-23 9:16,M,54
128508,2016-3-23 9:18,M,141
83455,2016-3-23 9:29,F,48
130134,2016-3-23 9:34,M,815
83455,2016-3-23 9:35,F,402
83455,2016-3-23 9:46,F,118
127354,2016-3-23 9:47,M,194
83455,2016-3-23 9:50,F,75
127354,2016-3-23 9:52,M,171
102696,2016-3-23 9:52,M,8
102696,2016-3-23 9:52,M,9
102696,2016-3-23 9:52,M,4
102696,2016-3-23 9:52,M,6
102696,2016-3-23 9:53,M,9
102696,2016-3-23 9:53,M,9
133504,2016-3-23 10:04,M,902
133504,2016-3-23 10:29,M,757
115638,2016-3-23 10:34,M,7
85561,2016-3-23 12:11,F,320
121007,2016-3-23 12:43,M,414
121007,2016-3-23 12:50,M,307
133501,2016-3-23 13:31,M,68
133501,2016-3-23 13:45,M,32
131969,2016-3-23 13:49,M,511
133561,2016-3-23 13:54,M,175
133501,2016-3-23 13:54,M,83
131969,2016-3-23 13:59,M,81
133501,2016-3-23 13:59,M,67
133561,2016-3-23 14:05,M,302
133501,2016-3-23 14:06,M,10
133501,2016-3-23 14:09,M,10
133501,2016-3-23 14:10,M,160
133561,2016-3-23 14:14,M,346
133561,2016-3-23 14:27,M,30
133561,2016-3-23 14:28,M,25
98557,2016-3-23 14:36,F,330
90434,2016-3-23 14:56,M,5
90434,2016-3-23 14:59,M,25
90434,2016-3-23 15:00,M,5
90434,2016-3-23 15:00,M,10
90434,2016-3-23 15:01,M,25
90434,2016-3-23 15:04,M,25
133561,2016-3-23 15:25,M,380
133561,2016-3-23 15:31,M,30
133561,2016-3-23 15:32,M,4
133561,2016-3-23 15:32,M,30
90782,2016-3-23 15:43,M,754
117596,2016-3-23 16:12,M,1905
133230,2016-3-23 16:47,M,8
100970,2016-3-23 17:54,M,40
100970,2016-3-23 17:55,M,1080
100970,2016-3-23 18:13,M,765
85561,2016-3-23 18:22,F,940
85561,2016-3-23 18:38,F,326
85561,2016-3-23 18:49,F,896
133659,2016-3-23 18:49,F,195
85561,2016-3-23 19:04,F,103
131524,2016-3-23 19:05,M,104
132854,2016-3-23 19:07,M,177
85561,2016-3-23 19:08,F,550
133659,2016-3-23 19:11,F,298
133664,2016-3-23 19:15,F,262
133659,2016-3-23 19:17,F,458
85561,2016-3-23 19:18,F,156
85561,2016-3-23 19:21,F,790
133659,2016-3-23 19:26,F,425
133659,2016-3-23 19:33,F,16
133659,2016-3-23 19:34,F,907
132854,2016-3-23 19:35,M,254
132854,2016-3-23 19:40,M,350
133659,2016-3-23 19:51,F,85
133659,2016-3-23 19:53,F,538
85561,2016-3-23 19:59,F,817
133659,2016-3-23 20:05,F,38
132296,2016-3-23 20:12,M,69
132296,2016-3-23 20:14,M,34
132296,2016-3-23 20:19,M,127
131524,2016-3-23 20:57,M,179
131524,2016-3-23 21:01,M,90
120522,2016-3-23 21:03,F,34
120522,2016-3-23 21:05,F,58
120522,2016-3-23 21:06,F,46
120522,2016-3-23 21:08,F,54
120522,2016-3-23 21:09,F,208
120522,2016-3-23 21:13,F,14
43590,2016-3-23 21:13,M,7
43590,2016-3-23 21:14,M,265
120522,2016-3-23 21:14,F,88
131524,2016-3-23 21:15,M,238
120522,2016-3-23 21:16,F,62
120522,2016-3-23 21:17,F,1151
43590,2016-3-23 21:21,M,338
131524,2016-3-23 21:21,M,232
90782,2016-3-23 21:26,M,685
133694,2016-3-23 21:33,F,546
130405,2016-3-23 21:41,M,171
133292,2016-3-23 21:49,M,14
133664,2016-3-23 21:52,F,196
91686,2016-3-23 21:53,M,2472
133694,2016-3-23 21:54,F,631
133719,2016-3-23 21:59,F,11
133501,2016-3-23 22:08,M,140
91686,2016-3-23 22:35,M,4500
131956,2016-3-23 22:35,M,366
131956,2016-3-23 22:42,M,415
133561,2016-3-23 23:10,M,207
133719,2016-3-23 23:14,F,82
133561,2016-3-23 23:24,M,165
133561,2016-3-23 23:28,M,10
133292,2016-3-23 23:30,M,59
133561,2016-3-23 23:49,M,250
91686,2016-3-23 23:53,M,910
133561,2016-3-23 23:54,M,261
91686,2016-3-24 0:08,M,1238
125651,2016-3-24 1:17,M,91
125651,2016-3-24 1:19,M,9
125651,2016-3-24 1:19,M,273
125651,2016-3-24 1:23,M,740
125651,2016-3-24 1:36,M,506
84418,2016-3-24 2:06,M,2011
120522,2016-3-24 3:54,F,2990
116456,2016-3-24 6:22,F,100
116456,2016-3-24 6:24,F,230
116456,2016-3-24 6:28,F,40
116456,2016-3-24 6:29,F,285
116456,2016-3-24 6:34,F,285
116456,2016-3-24 6:39,F,135
116456,2016-3-24 6:41,F,105
116456,2016-3-24 6:43,F,15
116456,2016-3-24 6:44,F,5
116456,2016-3-24 6:44,F,240
116456,2016-3-24 6:49,F,280
116456,2016-3-24 6:54,F,175
116456,2016-3-24 6:57,F,100
116456,2016-3-24 6:59,F,5
116456,2016-3-24 6:59,F,110
116456,2016-3-24 7:01,F,125
116456,2016-3-24 7:04,F,95
116456,2016-3-24 7:05,F,154
83455,2016-3-24 7:17,F,63
83455,2016-3-24 7:18,F,83
83455,2016-3-24 7:20,F,37
131524,2016-3-24 9:09,M,254
131524,2016-3-24 9:13,M,238
131524,2016-3-24 9:17,M,83
131524,2016-3-24 9:19,M,100
131524,2016-3-24 9:21,M,43
131524,2016-3-24 9:22,M,21
131524,2016-3-24 9:38,M,1261
85561,2016-3-24 11:02,F,1050
85561,2016-3-24 11:20,F,1969
133057,2016-3-24 11:37,M,220
78743,2016-3-24 11:58,M,2084
133908,2016-3-24 12:01,M,35
133910,2016-3-24 12:10,M,26
129830,2016-3-24 13:12,M,529
129830,2016-3-24 13:21,M,14
98418,2016-3-24 13:26,M,141
98418,2016-3-24 13:28,M,3
98418,2016-3-24 13:29,M,15
125542,2016-3-24 13:35,M,338
125542,2016-3-24 13:41,M,30
125542,2016-3-24 13:44,M,180
133943,2016-3-24 13:47,M,12
133943,2016-3-24 13:49,M,23
125542,2016-3-24 13:49,M,15
85561,2016-3-24 14:15,F,290
128944,2016-3-24 14:30,F,52
128500,2016-3-24 14:45,M,9
128944,2016-3-24 14:46,F,5
128500,2016-3-24 14:57,M,68
128500,2016-3-24 15:02,M,85
133984,2016-3-24 15:59,F,62
133984,2016-3-24 16:01,F,460
102696,2016-3-24 16:45,M,6
102696,2016-3-24 16:45,M,2
124818,2016-3-24 16:49,M,1105
134003,2016-3-24 17:22,M,18
134006,2016-3-24 17:35,M,90
134006,2016-3-24 17:37,M,92
134006,2016-3-24 17:44,M,20
133292,2016-3-24 18:30,M,452
133358,2016-3-24 18:54,M,177
133358,2016-3-24 19:06,M,280
1244,2016-3-24 19:08,M,521
133984,2016-3-24 19:10,F,15
133358,2016-3-24 19:15,M,1157
128508,2016-3-24 19:30,M,555
134037,2016-3-24 19:33,F,14
120522,2016-3-24 19:36,F,1508
133358,2016-3-24 19:37,M,403
114718,2016-3-24 19:39,F,739
133358,2016-3-24 19:45,M,50
133358,2016-3-24 19:46,M,52
85561,2016-3-24 20:03,F,721
134037,2016-3-24 20:04,F,49
85561,2016-3-24 20:16,F,400
134037,2016-3-24 20:21,F,666
109686,2016-3-24 20:34,M,1330
110630,2016-3-24 20:37,M,124
110630,2016-3-24 20:39,M,40
110630,2016-3-24 20:40,M,100
134065,2016-3-24 20:40,F,92
110630,2016-3-24 20:42,M,143
114134,2016-3-24 20:44,F,120
114134,2016-3-24 20:54,F,170
109686,2016-3-24 20:57,M,556
134037,2016-3-24 20:57,F,786
114134,2016-3-24 20:59,F,89
114134,2016-3-24 21:05,F,91
134037,2016-3-24 21:12,F,526
131601,2016-3-24 21:23,M,145
131601,2016-3-24 21:25,M,242
134065,2016-3-24 21:27,F,129
131601,2016-3-24 21:29,M,139
134003,2016-3-24 21:34,M,51
134003,2016-3-24 21:36,M,122
133664,2016-3-24 21:54,F,30
133664,2016-3-24 21:55,F,160
88630,2016-3-24 22:03,M,406
134128,2016-3-24 22:32,M,33
127592,2016-3-24 22:37,M,1937
134128,2016-3-24 22:41,M,1563
130852,2016-3-24 22:45,M,2998
124002,2016-3-24 22:53,M,255
129001,2016-3-24 23:04,F,18
134128,2016-3-24 23:09,M,206
127592,2016-3-24 23:09,M,18
127592,2016-3-24 23:10,M,22
127592,2016-3-24 23:11,M,17
134172,2016-3-24 23:34,F,12
104027,2016-3-24 23:41,M,354
83455,2016-3-24 23:47,F,67
104027,2016-3-24 23:47,M,134
104027,2016-3-24 23:51,M,540
83455,2016-3-24 23:54,F,13
134172,2016-3-25 1:22,F,208
134172,2016-3-25 1:28,F,670
129830,2016-3-25 1:43,M,61
129830,2016-3-25 2:12,M,238
96258,2016-3-25 2:26,F,85
134003,2016-3-25 3:31,M,448
131613,2016-3-25 4:01,M,587
120522,2016-3-25 4:24,F,980
130852,2016-3-25 5:10,M,230
130852,2016-3-25 5:14,M,562
83455,2016-3-25 7:55,F,550
83455,2016-3-25 8:05,F,250
83455,2016-3-25 8:10,F,109
83455,2016-3-25 8:14,F,414
133561,2016-3-25 9:21,M,83
91686,2016-3-25 9:31,M,2930
134128,2016-3-25 10:07,M,527
133984,2016-3-25 10:36,F,110
56006,2016-3-25 11:37,M,780
1242,2016-3-25 14:41,M,2
131505,2016-3-25 15:23,M,1991
131505,2016-3-25 15:56,M,25
110630,2016-3-25 16:32,M,352
95116,2016-3-25 17:02,M,1069
126375,2016-3-25 17:46,M,897
134455,2016-3-25 18:52,M,55
133766,2016-3-25 19:24,M,337
133766,2016-3-25 19:30,M,31
134481,2016-3-25 20:35,M,28
131956,2016-3-25 20:39,M,360
133358,2016-3-25 20:41,M,528
133358,2016-3-25 20:54,M,1369
131270,2016-3-25 21:02,M,132
133358,2016-3-25 21:16,M,72
131270,2016-3-25 21:18,M,20
133358,2016-3-25 21:19,M,96
131270,2016-3-25 21:19,M,25
131270,2016-3-25 21:21,M,15
131270,2016-3-25 21:22,M,8
131270,2016-3-25 21:24,M,26
134509,2016-3-25 22:09,M,116
131063,2016-3-25 22:27,M,146
121007,2016-3-25 22:59,M,425
125295,2016-3-25 23:24,M,247
81510,2016-3-25 23:52,M,1279
109178,2016-3-26 0:05,F,16
109178,2016-3-26 0:07,F,267
103795,2016-3-26 0:07,M,1926
81510,2016-3-26 0:24,M,1808
134564,2016-3-26 0:26,M,120
104829,2016-3-26 0:31,M,153
104829,2016-3-26 0:34,M,21
134128,2016-3-26 0:43,M,308
133904,2016-3-26 0:45,M,77
133904,2016-3-26 0:49,M,25
133205,2016-3-26 1:00,M,58
133205,2016-3-26 1:02,M,84
81510,2016-3-26 1:04,M,378
115580,2016-3-26 1:24,M,15
115580,2016-3-26 1:26,M,67
115580,2016-3-26 1:27,M,342
134564,2016-3-26 1:34,M,108
115580,2016-3-26 1:35,M,135
125651,2016-3-26 1:36,M,1444
134564,2016-3-26 1:37,M,804
115580,2016-3-26 1:37,M,146
134564,2016-3-26 1:52,M,231
125651,2016-3-26 2:00,M,412
85561,2016-3-26 2:09,F,620
120119,2016-3-26 2:34,M,467
120119,2016-3-26 2:44,M,593
120119,2016-3-26 2:54,M,1035
134481,2016-3-26 4:24,M,104
83455,2016-3-26 6:31,F,74
83455,2016-3-26 6:33,F,89
83455,2016-3-26 6:34,F,1070
133766,2016-3-26 8:27,M,187
100685,2016-3-26 8:33,F,295
101764,2016-3-26 8:39,M,74
101764,2016-3-26 8:41,M,45
76467,2016-3-26 9:38,M,201
110630,2016-3-26 9:56,M,273
110630,2016-3-26 10:02,M,114
134128,2016-3-26 10:04,M,333
76467,2016-3-26 10:10,M,77
116456,2016-3-26 10:13,F,5
116456,2016-3-26 10:14,F,210
116456,2016-3-26 10:17,F,45
116456,2016-3-26 10:18,F,35
116456,2016-3-26 10:19,F,19
134656,2016-3-26 10:46,M,150
134656,2016-3-26 10:49,M,102
114381,2016-3-26 11:03,M,313
3740,2016-3-26 11:06,M,39
134659,2016-3-26 11:10,M,28
3740,2016-3-26 11:27,M,99
134669,2016-3-26 11:38,M,60
130831,2016-3-26 12:09,M,5
109686,2016-3-26 12:46,M,874
134697,2016-3-26 13:38,F,5426
81429,2016-3-26 14:47,M,402
131470,2016-3-26 14:51,M,770
80269,2016-3-26 15:02,M,256
123076,2016-3-26 15:07,F,223
131470,2016-3-26 15:09,M,379
126351,2016-3-26 15:42,M,42
126351,2016-3-26 15:50,M,1124
134520,2016-3-26 15:57,M,5
134520,2016-3-26 15:58,M,245
134520,2016-3-26 16:03,M,43
134520,2016-3-26 16:07,M,8
130153,2016-3-26 16:51,M,8
134762,2016-3-26 17:07,M,16
134762,2016-3-26 17:07,M,17
134771,2016-3-26 17:15,M,19
134762,2016-3-26 17:21,M,11
134762,2016-3-26 17:21,M,7
134771,2016-3-26 17:24,M,969
134762,2016-3-26 17:37,M,7
134762,2016-3-26 17:37,M,5
134762,2016-3-26 17:37,M,7
134770,2016-3-26 17:38,M,184
134770,2016-3-26 17:44,M,80
102696,2016-3-26 17:49,M,5
134778,2016-3-26 17:49,M,63
134778,2016-3-26 17:51,M,0
134778,2016-3-26 17:51,M,358
102696,2016-3-26 17:52,M,3
134697,2016-3-26 18:04,F,78
134697,2016-3-26 18:06,F,505
130153,2016-3-26 18:11,M,146
130153,2016-3-26 18:14,M,83
128979,2016-3-26 18:15,M,532
134697,2016-3-26 18:16,F,3794
128500,2016-3-26 18:16,M,151
81429,2016-3-26 18:18,M,265
134770,2016-3-26 18:37,M,86
134770,2016-3-26 18:39,M,66
102696,2016-3-26 18:41,M,15
128500,2016-3-26 18:47,M,60
124399,2016-3-26 18:48,F,37
133474,2016-3-26 18:53,M,84
124399,2016-3-26 18:53,F,255
133474,2016-3-26 18:55,M,10
126667,2016-3-26 19:22,F,45
126667,2016-3-26 19:24,F,25
126667,2016-3-26 19:27,F,35
126667,2016-3-26 19:28,F,39
126667,2016-3-26 19:29,F,73
125542,2016-3-26 19:40,M,391
126667,2016-3-26 19:45,F,61
126667,2016-3-26 19:46,F,93
126667,2016-3-26 19:48,F,21
126667,2016-3-26 19:57,F,8
126667,2016-3-26 19:58,F,19
133474,2016-3-26 20:04,M,26
126667,2016-3-26 20:06,F,13
126667,2016-3-26 20:26,F,11
126667,2016-3-26 20:27,F,9
129001,2016-3-26 20:50,F,873
133057,2016-3-26 21:01,M,418
134778,2016-3-26 21:11,M,71
134778,2016-3-26 21:14,M,115
98842,2016-3-26 21:32,M,280
134770,2016-3-26 22:01,M,96
134455,2016-3-26 22:05,M,102
102288,2016-3-26 22:06,M,14
134770,2016-3-26 22:09,M,45
134770,2016-3-26 22:10,M,143
134770,2016-3-26 22:13,M,48
110630,2016-3-26 22:13,M,138
134455,2016-3-26 22:14,M,162
134770,2016-3-26 22:14,M,31
134770,2016-3-26 22:17,M,15
134455,2016-3-26 22:17,M,547
134770,2016-3-26 22:19,M,103
134778,2016-3-26 22:24,M,597
110630,2016-3-26 22:28,M,116
134770,2016-3-26 22:28,M,110
130852,2016-3-26 22:28,M,1369
134455,2016-3-26 22:29,M,90
85750,2016-3-26 22:29,M,170
134770,2016-3-26 22:30,M,15
134770,2016-3-26 22:31,M,45
85750,2016-3-26 22:34,M,130
134770,2016-3-26 22:34,M,163
134770,2016-3-26 22:38,M,126
88630,2016-3-26 22:42,M,568
121007,2016-3-26 22:53,M,229
133561,2016-3-26 23:22,M,800
133561,2016-3-26 23:37,M,887
134520,2016-3-26 23:39,M,6
134520,2016-3-26 23:53,M,106
134520,2016-3-26 23:58,M,639
104829,2016-3-27 0:00,M,677
104829,2016-3-27 0:12,M,525
104829,2016-3-27 0:21,M,370
80333,2016-3-27 0:36,M,958
130420,2016-3-27 0:56,M,415
133766,2016-3-27 1:03,M,12
130420,2016-3-27 1:05,M,546
133766,2016-3-27 1:07,M,363
100967,2016-3-27 1:39,F,293
115580,2016-3-27 1:42,M,1625
100967,2016-3-27 1:44,F,124
84418,2016-3-27 2:07,M,3543
100967,2016-3-27 2:13,F,87
100967,2016-3-27 2:15,F,723
134987,2016-3-27 3:15,M,185
134987,2016-3-27 3:18,M,70
134987,2016-3-27 3:19,M,855
134987,2016-3-27 3:34,M,224
133474,2016-3-27 5:25,M,49
133474,2016-3-27 5:44,M,37
133474,2016-3-27 5:47,M,35
134037,2016-3-27 6:28,F,389
134037,2016-3-27 6:35,F,1066
134037,2016-3-27 6:55,F,22
134037,2016-3-27 6:56,F,830
98412,2016-3-27 7:03,M,220
98412,2016-3-27 7:08,M,29
98412,2016-3-27 7:08,M,85
83455,2016-3-27 7:17,F,67
83455,2016-3-27 7:19,F,245
83455,2016-3-27 7:24,F,9
83455,2016-3-27 7:24,F,540
83455,2016-3-27 7:34,F,13
83455,2016-3-27 7:36,F,17
83455,2016-3-27 7:36,F,735
83455,2016-3-27 7:49,F,98
83455,2016-3-27 7:52,F,162
83455,2016-3-27 8:05,F,69
83455,2016-3-27 8:07,F,83
83455,2016-3-27 8:08,F,5
83455,2016-3-27 8:10,F,30
83455,2016-3-27 8:10,F,54
83455,2016-3-27 8:12,F,53
83455,2016-3-27 8:13,F,591
133344,2016-3-27 9:06,M,14
133344,2016-3-27 9:07,M,1119
97014,2016-3-27 9:58,F,150
108015,2016-3-27 10:31,M,2858
95635,2016-3-27 10:54,M,401
22223,2016-3-27 11:28,M,586
135111,2016-3-27 12:55,F,99
135111,2016-3-27 12:57,F,143
133582,2016-3-27 13:08,M,191
135092,2016-3-27 13:40,F,322
90426,2016-3-27 13:44,M,227
128975,2016-3-27 13:44,M,371
135092,2016-3-27 13:57,F,277
87421,2016-3-27 14:09,M,38
82806,2016-3-27 14:35,M,222
133664,2016-3-27 15:05,F,26
133664,2016-3-27 15:05,F,244
135153,2016-3-27 15:33,F,39
134770,2016-3-27 15:56,M,179
135153,2016-3-27 16:09,F,223
134797,2016-3-27 16:37,F,277
135153,2016-3-27 16:38,F,1268
134797,2016-3-27 16:45,F,210
135153,2016-3-27 17:05,F,94
135189,2016-3-27 17:28,M,201
135189,2016-3-27 17:36,M,433
135195,2016-3-27 17:37,M,51
120522,2016-3-27 17:38,F,39
120522,2016-3-27 17:41,F,140
135195,2016-3-27 17:44,M,20
120522,2016-3-27 17:44,F,356
120522,2016-3-27 17:50,F,207
120522,2016-3-27 18:00,F,904
98400,2016-3-27 18:22,M,5499
135198,2016-3-27 18:52,M,9
4045,2016-3-27 18:54,M,49
135198,2016-3-27 18:54,M,133
133846,2016-3-27 19:11,F,128
133846,2016-3-27 19:14,F,161
109686,2016-3-27 20:11,M,1065
134771,2016-3-27 20:19,M,711
133582,2016-3-27 20:35,M,236
134128,2016-3-27 20:48,M,394
133582,2016-3-27 20:48,M,75
133582,2016-3-27 21:04,M,390
135092,2016-3-27 21:27,F,9
135225,2016-3-27 22:02,F,23
120298,2016-3-27 22:09,F,443
120298,2016-3-27 22:16,F,247
120298,2016-3-27 22:22,F,26
120298,2016-3-27 22:23,F,185
132232,2016-3-27 22:33,M,118
132232,2016-3-27 22:36,M,467
132232,2016-3-27 22:45,M,269
132232,2016-3-27 22:53,M,219
132232,2016-3-27 23:02,M,168
135030,2016-3-27 23:05,M,340
90434,2016-3-27 23:12,M,732
104027,2016-3-27 23:32,M,2359
135324,2016-3-28 0:32,M,29
135324,2016-3-28 0:40,M,51
135324,2016-3-28 0:42,M,69
135332,2016-3-28 1:01,F,8
47109,2016-3-28 1:26,M,13
47109,2016-3-28 1:27,M,18
47109,2016-3-28 1:27,M,10
47109,2016-3-28 1:28,M,88
38661,2016-3-28 1:33,M,1344
84418,2016-3-28 1:38,M,3279
134611,2016-3-28 2:04,M,1315
134611,2016-3-28 2:26,M,18
134611,2016-3-28 2:34,M,730
135362,2016-3-28 4:42,F,202
135362,2016-3-28 4:46,F,509
117131,2016-3-28 5:12,F,1499
19901,2016-3-28 8:07,M,167
134778,2016-3-28 9:03,M,640
134778,2016-3-28 9:35,M,87
135384,2016-3-28 9:46,F,98
91141,2016-3-28 9:55,F,31
83455,2016-3-28 9:57,F,98
91141,2016-3-28 9:57,F,8
134611,2016-3-28 10:04,M,133
134611,2016-3-28 10:08,M,5011
135405,2016-3-28 10:43,M,89
135405,2016-3-28 10:44,M,3
135405,2016-3-28 10:44,M,38
1242,2016-3-28 10:51,M,112
135414,2016-3-28 11:00,F,5
135414,2016-3-28 11:10,F,22
117806,2016-3-28 11:11,F,145
117806,2016-3-28 11:14,F,17
117806,2016-3-28 11:15,F,8
117806,2016-3-28 11:16,F,9
115638,2016-3-28 11:39,M,5
4373,2016-3-28 11:39,M,58
115638,2016-3-28 11:40,M,12
102696,2016-3-28 11:47,M,6
134611,2016-3-28 11:53,M,704
134611,2016-3-28 12:05,M,618
134611,2016-3-28 12:15,M,3846
132675,2016-3-28 12:47,F,16
135454,2016-3-28 13:13,M,57
135454,2016-3-28 13:26,M,154
135458,2016-3-28 13:34,M,93
132675,2016-3-28 14:28,F,37
77061,2016-3-28 14:28,M,149
91141,2016-3-28 14:42,F,43
134293,2016-3-28 14:44,F,65
132675,2016-3-28 14:45,F,17
132675,2016-3-28 14:47,F,76
132675,2016-3-28 14:49,F,22
134293,2016-3-28 14:49,F,37
134293,2016-3-28 14:50,F,29
132675,2016-3-28 14:50,F,210
134293,2016-3-28 14:51,F,203
134293,2016-3-28 14:54,F,76
134293,2016-3-28 14:58,F,32
134293,2016-3-28 15:00,F,33
134293,2016-3-28 15:01,F,6
134293,2016-3-28 15:03,F,162
134611,2016-3-28 15:06,M,2649
135483,2016-3-28 15:07,F,883
91141,2016-3-28 15:09,F,855
134293,2016-3-28 15:11,F,107
134293,2016-3-28 15:12,F,168
83455,2016-3-28 15:13,F,303
134768,2016-3-28 15:15,M,26
134768,2016-3-28 15:16,M,2
83455,2016-3-28 15:19,F,525
128614,2016-3-28 15:19,M,611
135237,2016-3-28 15:41,M,18
128500,2016-3-28 16:46,M,30
21804,2016-3-28 16:52,M,3
21804,2016-3-28 16:52,M,7
105182,2016-3-28 17:06,F,184
105182,2016-3-28 17:09,F,837
98418,2016-3-28 18:02,M,1355
132675,2016-3-28 18:34,F,10
130869,2016-3-28 19:07,M,351
135540,2016-3-28 19:18,M,54
135540,2016-3-28 19:20,M,66
134611,2016-3-28 19:57,M,1334
127987,2016-3-28 20:45,M,319
124230,2016-3-28 20:45,M,534
135382,2016-3-28 20:54,M,78
124230,2016-3-28 20:54,M,64
97014,2016-3-28 21:49,F,207
135382,2016-3-28 21:55,M,96
47109,2016-3-28 22:05,M,575
135120,2016-3-28 22:38,M,221
135120,2016-3-28 22:45,M,80
135120,2016-3-28 22:48,M,33
123814,2016-3-28 23:00,M,2756
135621,2016-3-28 23:23,F,47
135621,2016-3-28 23:24,F,91
96258,2016-3-28 23:32,F,89
96258,2016-3-28 23:36,F,125
96258,2016-3-28 23:38,F,7
96258,2016-3-28 23:38,F,122
96258,2016-3-28 23:40,F,43
96258,2016-3-28 23:42,F,229
128313,2016-3-28 23:43,F,409
134611,2016-3-28 23:45,M,455
125651,2016-3-28 23:47,M,117
125651,2016-3-28 23:49,M,57
125651,2016-3-28 23:50,M,35
125651,2016-3-28 23:51,M,781
134611,2016-3-28 23:54,M,964
96258,2016-3-28 23:58,F,98
96258,2016-3-29 0:00,F,53
96258,2016-3-29 0:01,F,54
135426,2016-3-29 0:10,F,255
135426,2016-3-29 0:15,F,252
135426,2016-3-29 0:19,F,2859
131946,2016-3-29 0:49,F,11
135426,2016-3-29 1:24,F,40
132162,2016-3-29 2:18,F,9
132162,2016-3-29 2:20,F,13
132162,2016-3-29 2:35,F,37
132162,2016-3-29 2:37,F,16
132162,2016-3-29 2:37,F,53
132162,2016-3-29 2:39,F,106
95646,2016-3-29 2:40,M,235
132162,2016-3-29 2:41,F,35
132162,2016-3-29 2:42,F,292
134611,2016-3-29 8:58,M,300
135743,2016-3-29 9:25,M,32
135743,2016-3-29 9:30,M,286
135743,2016-3-29 9:45,M,19
131470,2016-3-29 9:51,M,628
83455,2016-3-29 10:17,F,1218
83455,2016-3-29 10:37,F,184
102469,2016-3-29 10:57,F,302
128500,2016-3-29 10:59,M,9
102469,2016-3-29 11:03,F,43
102469,2016-3-29 11:05,F,84
128500,2016-3-29 11:09,M,65
127010,2016-3-29 11:44,F,444
100685,2016-3-29 11:45,F,315
135771,2016-3-29 11:53,M,77
135771,2016-3-29 12:09,M,195
135780,2016-3-29 12:29,M,197
135780,2016-3-29 12:33,M,31
135524,2016-3-29 12:39,M,24
132675,2016-3-29 13:20,F,15
132675,2016-3-29 13:21,F,244
132675,2016-3-29 13:34,F,298
91686,2016-3-29 13:40,M,2526
135454,2016-3-29 13:42,M,401
133130,2016-3-29 13:43,F,1198
135524,2016-3-29 13:56,M,25
126351,2016-3-29 14:11,M,1018
128528,2016-3-29 14:28,M,114
126351,2016-3-29 14:29,M,177
133980,2016-3-29 14:31,M,35
115638,2016-3-29 14:33,M,23
131837,2016-3-29 14:33,M,599
115638,2016-3-29 14:33,M,8
115638,2016-3-29 14:34,M,3
